subj	date	Experiment	SessionTime	level	Procedure	Grid1.OnsetTime	Delay.OnsetTime	Target.OnsetTime	Delay_time	ITI	Load	Block	Cue1_img	Cue2_img	Cue3_img	Target_img	Target.RT	Target.RTTime	Target.ACC	Match
11206	20130812	3_A	17:23:41	2	 cue	 168821			 NA	 8000	 high		 Cue6.JPG	 Cue7.JPG	 Cue1.JPG	 NA				 NA
11206	20130812	3_A	17:23:41	2	 cueDelayProbe	 178321	 179821	 182837	 3000	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target2458.JPG	 939	 183776	 1	 no
11206	20130812	3_A	17:23:41	2	 cueDelay	 187354	 188854		 3000	 8000	 high		 Cue6.JPG	 Cue4.JPG	 Cue1.JPG	 NA				 NA
11206	20130812	3_A	17:23:41	2	 cueDelay	 199853	 201353		 1500	 1000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA				 NA
11206	20130812	3_A	17:23:41	2	 cueDelayProbe	 203853	 205353	 209869	 4500	 2000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 Target1357.JPG	 2043	 211912	 0	 yes
11206	20130812	3_A	17:23:41	2	 cue	 214386			 NA	 4000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 NA				 NA
11206	20130812	3_A	17:23:41	2	 cue	 219886			 NA	 2000	 high		 Cue1.JPG	 Cue8.JPG	 Cue3.JPG	 NA				 NA
11206	20130812	3_A	17:23:41	2	 cue	 223385			 NA	 2000	 high		 Cue5.JPG	 Cue4.JPG	 Cue2.JPG	 NA				 NA
11206	20130812	3_A	17:23:41	2	 cueDelayProbe	 226885	 228385	 231385	 3000	 2000	 high		 Cue6.JPG	 Cue8.JPG	 Cue3.JPG	 Target1458.JPG	 1632	 233017	 1	 yes
11206	20130812	3_A	17:23:41	2	 cueDelay	 235902	 237401		 1500	 16000	 high		 Cue8.JPG	 Cue4.JPG	 Cue2.JPG	 NA				 NA
11206	20130812	3_A	17:23:41	2	 cueDelay	 254901	 256401		 1500	 1000	 high		 Cue6.JPG	 Cue4.JPG	 Cue2.JPG	 NA				 NA
11206	20130812	3_A	17:23:41	2	 cueDelayProbe	 258901	 260400	 263417	 3000	 1000	 high		 Cue1.JPG	 Cue3.JPG	 Cue7.JPG	 Target2458.JPG	 2143	 265560	 0	 no
11206	20130812	3_A	17:23:41	2	 cueDelayProbe	 266934	 268433	 269950	 1500	 1000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 Target2358.JPG	 1355	 271305	 1	 yes
11206	20130812	3_A	17:23:41	2	 cueDelayProbe	 273467	 274966	 277983	 3000	 4000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target2468.JPG	 1130	 279113	 1	 yes
11206	20130812	3_A	17:23:41	2	 cue	 284499			 NA	 2000	 high		 Cue6.JPG	 Cue1.JPG	 Cue7.JPG	 NA				 NA
11206	20130812	3_A	17:23:41	2	 cueDelayProbe	 287999	 289499	 291016	 1500	 1000	 high		 Cue2.JPG	 Cue5.JPG	 Cue8.JPG	 Target1368.JPG	 1980	 292996	 1	 yes
11206	20130812	3_A	17:23:41	2	 cueDelayProbe	 294532	 296032	 297549	 1500	 2000	 high		 Cue4.JPG	 Cue5.JPG	 Cue1.JPG	 Target2368.JPG	 2470	 300019	 0	 no
11206	20130812	3_A	17:23:41	2	 cueDelayProbe	 302032	 303532	 306548	 3000	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target2467.JPG	 1276	 307824	 1	 yes
11206	20130812	3_A	17:23:41	2	 cueDelayProbe	 310065	 311565	 313065	 1500	 1000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 Target1358.JPG	 1174	 314239	 1	 yes
11206	20130812	3_A	17:23:41	2	 cueDelayProbe	 316581	 318081	 319598	 1500	 8000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target1457.JPG	 0	 0	 0	 no
11206	20130812	3_A	17:23:41	2	 cue	 330081			 NA	 1000	 high		 Cue6.JPG	 Cue4.JPG	 Cue7.JPG	 NA				 NA
11206	20130812	3_A	17:23:41	2	 cueDelayProbe	 332581	 334081	 335597	 1500	 2000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 Target1467.JPG	 2018	 337615	 1	 no
11206	20130812	3_A	17:23:41	2	 cueDelayProbe	 340114	 341614	 344614	 3000	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target1357.JPG	 0	 0	 0	 no
11206	20130812	3_A	17:23:41	2	 cue	 348113			 NA	 1000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA				 NA
11206	20130812	3_A	17:23:41	2	 cue	 350613			 NA	 1000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA				 NA
11206	20130812	3_A	17:23:41	2	 cueDelayProbe	 353113	 354613	 359113	 4500	 4000	 high		 Cue3.JPG	 Cue8.JPG	 Cue5.JPG	 Target2457.JPG	 0	 0	 0	 yes
11206	20130812	3_A	17:23:41	2	 cueDelayProbe	 365613	 367112	 368629	 1500	 1000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target1368.JPG	 0	 0	 0	 yes
11206	20130812	3_A	17:23:41	2	 cueDelayProbe	 372112	 373612	 375129	 1500	 1000	 high		 Cue3.JPG	 Cue2.JPG	 Cue6.JPG	 Target1458.JPG	 947	 376076	 1	 no
11206	20130812	3_A	17:23:41	2	 cue	 378645			 NA	 2000	 high		 Cue6.JPG	 Cue8.JPG	 Cue2.JPG	 NA				 NA
11206	20130812	3_A	17:23:41	2	 cueDelay	 382145	 383645		 1500	 1000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA				 NA
11206	20130812	3_A	17:23:41	2	 cueDelay	 386145	 387645		 4500	 4000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cue	 35892			 NA	 4000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 41392	 42892	 47393	 4500	 4000	 high		 Cue2.JPG	 Cue7.JPG	 Cue6.JPG	 Target1458.JPG	 914	 48307	 1	 no
10772	20130328	3_B	17:29:40	2	 cueDelay	 53909	 55408		 1500	 8000	 high		 Cue7.JPG	 Cue1.JPG	 Cue6.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cueDelay	 64908	 66408		 3000	 2000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 71408	 72908	 74425	 1500	 1000	 high		 Cue4.JPG	 Cue6.JPG	 Cue1.JPG	 Target2358.JPG	 1294	 75719	 1	 no
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 77941	 79441	 80942	 1500	 16000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 Target2468.JPG	 1670	 82612	 1	 no
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 99458	 100958	 102458	 1500	 2000	 high		 Cue4.JPG	 Cue2.JPG	 Cue7.JPG	 Target2358.JPG	 1313	 103771	 1	 yes
10772	20130328	3_B	17:29:40	2	 cue	 106974			 NA	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cue	 109474			 NA	 4000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 114974	 116474	 120991	 4500	 1000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target2357.JPG	 1374	 122365	 1	 no
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 124507	 126007	 127507	 1500	 1000	 high		 Cue3.JPG	 Cue2.JPG	 Cue7.JPG	 Target1368.JPG	 1281	 128788	 1	 yes
10772	20130328	3_B	17:29:40	2	 cueDelay	 131024	 132524		 3000	 1000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cueDelay	 136524	 138024		 1500	 1000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cueDelay	 140524	 142024		 3000	 1000	 high		 Cue8.JPG	 Cue2.JPG	 Cue5.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 146024	 147524	 150540	 3000	 1000	 high		 Cue5.JPG	 Cue1.JPG	 Cue3.JPG	 Target2458.JPG	 1512	 152052	 1	 yes
10772	20130328	3_B	17:29:40	2	 cueDelay	 154057	 155557		 4500	 2000	 high		 Cue2.JPG	 Cue8.JPG	 Cue3.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 162057	 163557	 166573	 3000	 4000	 high		 Cue2.JPG	 Cue8.JPG	 Cue5.JPG	 Target1367.JPG	 1365	 167938	 1	 no
10772	20130328	3_B	17:29:40	2	 cue	 173090			 NA	 8000	 high		 Cue6.JPG	 Cue7.JPG	 Cue1.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 182590	 184090	 187090	 3000	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target2458.JPG	 1158	 188248	 1	 no
10772	20130328	3_B	17:29:40	2	 cueDelay	 191606	 193106		 3000	 8000	 high		 Cue6.JPG	 Cue4.JPG	 Cue1.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cueDelay	 204106	 205606		 1500	 1000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 208106	 209606	 214122	 4500	 2000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 Target1357.JPG	 1030	 215152	 1	 yes
10772	20130328	3_B	17:29:40	2	 cue	 218639			 NA	 4000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cue	 224139			 NA	 2000	 high		 Cue1.JPG	 Cue8.JPG	 Cue3.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cue	 227639			 NA	 2000	 high		 Cue5.JPG	 Cue4.JPG	 Cue2.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 231139	 232639	 235639	 3000	 2000	 high		 Cue6.JPG	 Cue8.JPG	 Cue3.JPG	 Target1458.JPG	 1522	 237161	 1	 yes
10772	20130328	3_B	17:29:40	2	 cueDelay	 240155	 241655		 1500	 16000	 high		 Cue8.JPG	 Cue4.JPG	 Cue2.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cueDelay	 259155	 260655		 1500	 1000	 high		 Cue6.JPG	 Cue4.JPG	 Cue2.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 263155	 264655	 267672	 3000	 1000	 high		 Cue1.JPG	 Cue3.JPG	 Cue7.JPG	 Target2458.JPG	 1044	 268716	 1	 no
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 271188	 272688	 274188	 1500	 1000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 Target2358.JPG	 1256	 275444	 1	 yes
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 277705	 279205	 282205	 3000	 4000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target2468.JPG	 922	 283127	 1	 yes
10772	20130328	3_B	17:29:40	2	 cue	 288721			 NA	 2000	 high		 Cue6.JPG	 Cue1.JPG	 Cue7.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 292221	 293721	 295221	 1500	 1000	 high		 Cue2.JPG	 Cue5.JPG	 Cue8.JPG	 Target1368.JPG	 1212	 296433	 1	 yes
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 298738	 300238	 301754	 1500	 2000	 high		 Cue4.JPG	 Cue5.JPG	 Cue1.JPG	 Target2368.JPG	 1197	 302951	 1	 no
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 306271	 307771	 310787	 3000	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target2467.JPG	 1167	 311954	 1	 yes
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 314304	 315804	 317321	 1500	 1000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 Target1358.JPG	 1128	 318449	 1	 yes
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 320837	 322337	 323838	 1500	 8000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target1457.JPG	 1267	 325105	 0	 no
10772	20130328	3_B	17:29:40	2	 cue	 334354			 NA	 1000	 high		 Cue6.JPG	 Cue4.JPG	 Cue7.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 336854	 338354	 339870	 1500	 2000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 Target1467.JPG	 1306	 341176	 1	 no
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 344387	 345887	 348903	 3000	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target1357.JPG	 1079	 349982	 1	 no
10772	20130328	3_B	17:29:40	2	 cue	 352420			 NA	 1000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cue	 354920			 NA	 1000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 357420	 358920	 363420	 4500	 4000	 high		 Cue3.JPG	 Cue8.JPG	 Cue5.JPG	 Target2457.JPG	 1303	 364723	 1	 yes
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 369936	 371436	 372936	 1500	 1000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target1368.JPG	 1516	 374452	 1	 yes
10772	20130328	3_B	17:29:40	2	 cueDelayProbe	 376453	 377953	 379453	 1500	 1000	 high		 Cue3.JPG	 Cue2.JPG	 Cue6.JPG	 Target1458.JPG	 1596	 381049	 1	 no
10772	20130328	3_B	17:29:40	2	 cue	 382970			 NA	 2000	 high		 Cue6.JPG	 Cue8.JPG	 Cue2.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cueDelay	 386470	 387970		 1500	 1000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA				 NA
10772	20130328	3_B	17:29:40	2	 cueDelay	 390469	 391969		 4500	 4000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cue	 31003			 NA	 4000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 36503	 38003	 42519	 4500	 4000	 high		 Cue2.JPG	 Cue7.JPG	 Cue6.JPG	 Target1458.JPG	 1633	 44152	 1	 no
10811	20130401	3_B	11:49:31	2	 cueDelay	 49036	 50536		 1500	 8000	 high		 Cue7.JPG	 Cue1.JPG	 Cue6.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cueDelay	 60035	 61535		 3000	 2000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 66535	 68034	 69551	 1500	 1000	 high		 Cue4.JPG	 Cue6.JPG	 Cue1.JPG	 Target2358.JPG	 1709	 71260	 0	 no
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 73068	 74567	 76084	 1500	 16000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 Target2468.JPG	 1019	 77103	 1	 no
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 94600	 96099	 97616	 1500	 2000	 high		 Cue4.JPG	 Cue2.JPG	 Cue7.JPG	 Target2358.JPG	 1769	 99385	 1	 yes
10811	20130401	3_B	11:49:31	2	 cue	 102132			 NA	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cue	 104632			 NA	 4000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 110132	 111632	 116148	 4500	 1000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target2357.JPG	 1088	 117236	 1	 no
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 119665	 121165	 122681	 1500	 1000	 high		 Cue3.JPG	 Cue2.JPG	 Cue7.JPG	 Target1368.JPG	 1303	 123984	 1	 yes
10811	20130401	3_B	11:49:31	2	 cueDelay	 126198	 127698		 3000	 1000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cueDelay	 131697	 133197		 1500	 1000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cueDelay	 135697	 137197		 3000	 1000	 high		 Cue8.JPG	 Cue2.JPG	 Cue5.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 141197	 142697	 145713	 3000	 1000	 high		 Cue5.JPG	 Cue1.JPG	 Cue3.JPG	 Target2458.JPG	 1568	 147281	 1	 yes
10811	20130401	3_B	11:49:31	2	 cueDelay	 149230	 150730		 4500	 2000	 high		 Cue2.JPG	 Cue8.JPG	 Cue3.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 157229	 158729	 161746	 3000	 4000	 high		 Cue2.JPG	 Cue8.JPG	 Cue5.JPG	 Target1367.JPG	 1926	 163672	 1	 no
10811	20130401	3_B	11:49:31	2	 cue	 168262			 NA	 8000	 high		 Cue6.JPG	 Cue7.JPG	 Cue1.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 177761	 179261	 182278	 3000	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target2458.JPG	 977	 183255	 1	 no
10811	20130401	3_B	11:49:31	2	 cueDelay	 186794	 188294		 3000	 8000	 high		 Cue6.JPG	 Cue4.JPG	 Cue1.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cueDelay	 199293	 200793		 1500	 1000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 203293	 204793	 209309	 4500	 2000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 Target1357.JPG	 1102	 210411	 1	 yes
10811	20130401	3_B	11:49:31	2	 cue	 213826			 NA	 4000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cue	 219325			 NA	 2000	 high		 Cue1.JPG	 Cue8.JPG	 Cue3.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cue	 222825			 NA	 2000	 high		 Cue5.JPG	 Cue4.JPG	 Cue2.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 226325	 227825	 230841	 3000	 2000	 high		 Cue6.JPG	 Cue8.JPG	 Cue3.JPG	 Target1458.JPG	 1420	 232261	 1	 yes
10811	20130401	3_B	11:49:31	2	 cueDelay	 235358	 236858		 1500	 16000	 high		 Cue8.JPG	 Cue4.JPG	 Cue2.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cueDelay	 254357	 255857		 1500	 1000	 high		 Cue6.JPG	 Cue4.JPG	 Cue2.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 258356	 259856	 262873	 3000	 1000	 high		 Cue1.JPG	 Cue3.JPG	 Cue7.JPG	 Target2458.JPG	 1829	 264702	 1	 no
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 266389	 267889	 269406	 1500	 1000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 Target2358.JPG	 1153	 270559	 1	 yes
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 272922	 274422	 277439	 3000	 4000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target2468.JPG	 1310	 278749	 1	 yes
10811	20130401	3_B	11:49:31	2	 cue	 283955			 NA	 2000	 high		 Cue6.JPG	 Cue1.JPG	 Cue7.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 287455	 288955	 290471	 1500	 1000	 high		 Cue2.JPG	 Cue5.JPG	 Cue8.JPG	 Target1368.JPG	 1399	 291870	 1	 yes
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 293988	 295488	 297004	 1500	 2000	 high		 Cue4.JPG	 Cue5.JPG	 Cue1.JPG	 Target2368.JPG	 1679	 298683	 1	 no
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 301521	 303020	 306037	 3000	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target2467.JPG	 841	 306878	 1	 yes
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 309553	 311053	 312570	 1500	 1000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 Target1358.JPG	 1015	 313585	 1	 yes
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 316086	 317586	 319103	 1500	 8000	 low		 Cue2.JPG	 Cue2.JPG	 Cue2.JPG	 Target1457.JPG	 1257	 320360	 1	 no
10811	20130401	3_B	11:49:31	2	 cue	 329619			 NA	 1000	 high		 Cue6.JPG	 Cue4.JPG	 Cue7.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 332119	 333619	 335135	 1500	 2000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 Target1467.JPG	 1341	 336476	 1	 no
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 339652	 341152	 344168	 3000	 1000	 low		 Cue4.JPG	 Cue4.JPG	 Cue4.JPG	 Target1357.JPG	 1463	 345631	 1	 no
10811	20130401	3_B	11:49:31	2	 cue	 347684			 NA	 1000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cue	 350184			 NA	 1000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 352684	 354184	 358700	 4500	 4000	 high		 Cue3.JPG	 Cue8.JPG	 Cue5.JPG	 Target2457.JPG	 1299	 359999	 1	 yes
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 365217	 366717	 368233	 1500	 1000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target1368.JPG	 1061	 369294	 1	 yes
10811	20130401	3_B	11:49:31	2	 cueDelayProbe	 371750	 373250	 374766	 1500	 1000	 high		 Cue3.JPG	 Cue2.JPG	 Cue6.JPG	 Target1458.JPG	 1444	 376210	 1	 no
10811	20130401	3_B	11:49:31	2	 cue	 378283			 NA	 2000	 high		 Cue6.JPG	 Cue8.JPG	 Cue2.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cueDelay	 381782	 383282		 1500	 1000	 low		 Cue8.JPG	 Cue8.JPG	 Cue8.JPG	 NA				 NA
10811	20130401	3_B	11:49:31	2	 cueDelay	 385782	 387282		 4500	 4000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 NA				 NA
10873	20130610	3_B	09:23:41	2	 cue	 29184			 NA	 4000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 NA				 NA
10873	20130610	3_B	09:23:41	2	 cueDelayProbe	 34684	 36184	 40701	 4500	 4000	 high		 Cue2.JPG	 Cue7.JPG	 Cue6.JPG	 Target1458.JPG	 828	 41529	 1	 no
10873	20130610	3_B	09:23:41	2	 cueDelay	 47218	 48718		 1500	 8000	 high		 Cue7.JPG	 Cue1.JPG	 Cue6.JPG	 NA				 NA
10873	20130610	3_B	09:23:41	2	 cueDelay	 58218	 59718		 3000	 2000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA				 NA
10873	20130610	3_B	09:23:41	2	 cueDelayProbe	 64718	 66218	 67735	 1500	 1000	 high		 Cue4.JPG	 Cue6.JPG	 Cue1.JPG	 Target2358.JPG	 939	 68674	 1	 no
10873	20130610	3_B	09:23:41	2	 cueDelayProbe	 71252	 72752	 74252	 1500	 16000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 Target2468.JPG	 1344	 75596	 1	 no
10873	20130610	3_B	09:23:41	2	 cueDelayProbe	 92769	 94269	 95786	 1500	 2000	 high		 Cue4.JPG	 Cue2.JPG	 Cue7.JPG	 Target2358.JPG	 1297	 97083	 1	 yes
10873	20130610	3_B	09:23:41	2	 cue	 100302			 NA	 1000	 low		 Cue6.JPG	 Cue6.JPG	 Cue6.JPG	 NA				 NA
10873	20130610	3_B	09:23:41	2	 cue	 102802			 NA	 4000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA				 NA
10873	20130610	3_B	09:23:41	2	 cueDelayProbe	 108302	 109802	 114319	 4500	 1000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 Target2357.JPG	 628	 114947	 1	 no
10873	20130610	3_B	09:23:41	2	 cueDelayProbe	 117836	 119336	 120836	 1500	 1000	 high		 Cue3.JPG	 Cue2.JPG	 Cue7.JPG	 Target1368.JPG	 799	 121635	 1	 yes
10873	20130610	3_B	09:23:41	2	 cueDelay	 124353	 125853		 3000	 1000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 NA				 NA
10873	20130610	3_B	09:23:41	2	 cueDelay	 129853	 131353		 1500	 1000	 low		 Cue1.JPG	 Cue1.JPG	 Cue1.JPG	 NA				 NA
10873	20130610	3_B	09:23:41	2	 cueDelay	 133853	 135353		 3000	 1000	 high		 Cue8.JPG	 Cue2.JPG	 Cue5.JPG	 NA				 NA
10873	20130610	3_B	09:23:41	2	 cueDelayProbe	 139353	 140853	 143870	 3000	 1000	 high		 Cue5.JPG	 Cue1.JPG	 Cue3.JPG	 Target2458.JPG	 1292	 145162	 1	 yes
10873	20130610	3_B	09:23:41	2	 cueDelay	 147387	 148887		 4500	 2000	 high		 Cue2.JPG	 Cue8.JPG	 Cue3.JPG	 NA				 NA
10873	20130610	3_B	09:23:41	2	 cueDelayProbe	 155387	 156887	 159904	 3000	 4000	 high		 Cue2.JPG	 Cue8.JPG	 Cue5.JPG	 Target1367.JPG	 922	 160826	 1	 no
10873	20130610	3_B	09:23:41	2	 cue	 166420			 NA	 8000	 high		 Cue6.JPG	 Cue7.JPG	 Cue1.JPG	 NA				 NA
10873	20130610	3_B	09:23:41	2	 cueDelayProbe	 175921	 177421	 180437	 3000	 2000	 low		 Cue3.JPG	 Cue3.JPG	 Cue3.JPG	 Target2458.JPG	 692	 181129	 1	 no
10873	20130610	3_B	09:23:41	2	 cueDelay	 184954	 186454		 3000	 8000	 high		 Cue6.JPG	 Cue4.JPG	 Cue1.JPG	 NA				 NA
10873	20130610	3_B	09:23:41	2	 cueDelay	 197454	 198954		 1500	 1000	 low		 Cue5.JPG	 Cue5.JPG	 Cue5.JPG	 NA				 NA
10873	20130610	3_B	09:23:41	2	 cueDelayProbe	 201454	 202955	 207471	 4500	 2000	 low		 Cue7.JPG	 Cue7.JPG	 Cue7.JPG	 Target1357.JPG	 700	 208171	 1	 yes
